video,frame,label,xc,yc,w,h,width,height,filepath,split
AD394.avi,4955,0,0.312205,0.858013,0.115614,0.134892,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5148,0,0.122157,0.713216,0.131943,0.149835,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5359,0,0.313517,0.647564,0.121665,0.138323,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5369,0,0.236908,0.649268,0.126162,0.142498,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5459,0,0.281984,0.697058,0.121228,0.138448,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5477,0,0.339241,0.726016,0.121990,0.143022,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5478,1,0.339302,0.726526,0.121606,0.142944,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5498,0,0.337680,0.731948,0.119358,0.138362,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5499,0,0.337680,0.731948,0.119358,0.138362,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5718,0,0.244720,0.644199,0.123776,0.140800,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5719,1,0.246460,0.643325,0.124822,0.140823,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5729,0,0.221218,0.643991,0.126503,0.143744,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5739,0,0.272582,0.615824,0.123569,0.140688,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5823,0,0.337668,0.632892,0.117544,0.136028,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5891,0,0.317507,0.619476,0.124216,0.142270,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5902,0,0.346623,0.691891,0.121529,0.141478,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5903,1,0.347781,0.689077,0.122255,0.141349,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5912,0,0.351659,0.674354,0.119659,0.137653,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5917,0,0.337376,0.674145,0.118092,0.136785,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,5974,0,0.276908,0.931659,0.110023,0.124359,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6128,0,0.246706,0.842042,0.115067,0.132507,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6309,0,0.302123,0.714021,0.120277,0.138116,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6310,1,0.302691,0.713906,0.119702,0.137344,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6325,0,0.302564,0.703362,0.116584,0.133712,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6516,0,0.422549,0.443561,0.119575,0.139047,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6517,1,0.428342,0.440839,0.118739,0.137577,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6525,0,0.437643,0.443297,0.118879,0.135675,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6664,0,0.260225,0.735064,0.117672,0.135324,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6715,0,0.232002,0.731881,0.124953,0.141883,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6716,1,0.232824,0.729250,0.123660,0.141093,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6730,0,0.205301,0.715121,0.124884,0.142160,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6774,0,0.312499,0.760583,0.119149,0.136064,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6941,0,0.219943,0.626339,0.126666,0.143083,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6942,1,0.226208,0.625913,0.126385,0.142811,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6947,0,0.246292,0.612767,0.124173,0.140388,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,6958,0,0.259827,0.609147,0.122193,0.139824,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,7058,0,0.338829,0.420852,0.120534,0.138731,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,7070,0,0.346362,0.341257,0.123297,0.141603,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,7071,1,0.361190,0.319887,0.123992,0.142063,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD394.avi,7085,0,0.399586,0.084378,0.118318,0.133655,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD394.avi,train
AD424.avi,82,0,0.375132,0.492175,0.129982,0.150849,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,83,1,0.378794,0.488306,0.129303,0.149783,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,90,0,0.373504,0.474014,0.126079,0.143147,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,140,0,0.253352,0.398600,0.125345,0.142104,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,189,0,0.323752,0.364221,0.131727,0.149948,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,228,0,0.467575,0.306447,0.129402,0.148763,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,249,0,0.589940,0.107803,0.132713,0.148674,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,256,0,0.589940,0.107803,0.132713,0.148674,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,294,0,0.539054,0.075908,0.119891,0.133435,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,311,0,0.248722,0.443110,0.127535,0.147389,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,312,1,0.250601,0.445574,0.127683,0.147432,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,327,0,0.254074,0.480765,0.128143,0.146714,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,332,0,0.252924,0.482916,0.129351,0.147618,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,407,0,0.342498,0.389345,0.127923,0.146229,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,417,0,0.398121,0.408264,0.126606,0.147157,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,418,1,0.408789,0.411970,0.126921,0.147230,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,426,0,0.425057,0.436303,0.117475,0.139911,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,503,0,0.586692,0.184208,0.128138,0.150198,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,504,1,0.591707,0.172600,0.129478,0.150824,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,642,0,0.233734,0.496779,0.126445,0.146441,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,660,0,0.238295,0.499545,0.127160,0.146497,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,661,1,0.238691,0.501103,0.127082,0.146516,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,686,0,0.244496,0.514773,0.127473,0.147251,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,770,0,0.399107,0.745230,0.130319,0.151544,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,778,0,0.417943,0.817164,0.128583,0.149646,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,779,1,0.422908,0.824364,0.127610,0.150070,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,790,0,0.452828,0.787245,0.128746,0.152611,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,825,0,0.414758,0.596709,0.125792,0.144894,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,872,0,0.275087,0.458953,0.125970,0.144733,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,886,0,0.336212,0.440373,0.126766,0.144703,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,909,0,0.329657,0.383665,0.124662,0.142348,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,910,1,0.335907,0.377722,0.124395,0.141704,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,925,0,0.321077,0.326125,0.125647,0.143049,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,950,0,0.219934,0.090528,0.121583,0.142089,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1070,0,0.263535,0.596950,0.131602,0.149314,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1071,1,0.263426,0.596886,0.131455,0.149567,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1088,0,0.321664,0.595096,0.124716,0.144606,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1114,0,0.251494,0.566107,0.132270,0.150472,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1137,0,0.254348,0.560439,0.130920,0.149327,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1164,0,0.308198,0.547323,0.130430,0.148204,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1165,1,0.314816,0.548021,0.129878,0.147823,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1178,0,0.323055,0.554663,0.128844,0.146274,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1224,0,0.362974,0.458786,0.136020,0.155570,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1266,0,0.336397,0.508315,0.125180,0.144385,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1267,1,0.331711,0.503497,0.125268,0.144185,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1286,0,0.262446,0.533476,0.129152,0.147914,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1480,0,0.234238,0.595356,0.128785,0.147500,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1517,0,0.231033,0.588301,0.128276,0.147896,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1574,0,0.308675,0.622628,0.127134,0.148805,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1625,0,0.333575,0.647173,0.128041,0.149304,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1626,1,0.329899,0.647220,0.128611,0.150622,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1642,0,0.249021,0.641807,0.129129,0.149875,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1651,0,0.266296,0.636516,0.127771,0.150162,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1652,0,0.269968,0.635285,0.127457,0.149423,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1741,0,0.252965,0.638022,0.127935,0.148121,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1814,0,0.322193,0.650535,0.129545,0.150084,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1828,0,0.351263,0.623101,0.126481,0.146235,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1829,1,0.354710,0.621636,0.125997,0.147178,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1840,0,0.372908,0.619499,0.125337,0.145098,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1847,0,0.374057,0.611251,0.125031,0.143590,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1869,0,0.373535,0.569900,0.127179,0.144782,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,1913,0,0.237046,0.501539,0.129889,0.147489,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2133,0,0.280265,0.591119,0.126148,0.146262,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2170,0,0.286796,0.875140,0.127587,0.150923,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2171,1,0.291753,0.860923,0.127588,0.150729,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2182,0,0.328334,0.743404,0.125052,0.146250,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2186,0,0.318704,0.705245,0.129297,0.147836,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2192,0,0.312928,0.651496,0.128623,0.146895,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2226,0,0.157717,0.684570,0.126244,0.148711,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2250,0,0.151353,0.724925,0.126115,0.147727,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2317,0,0.284228,0.826500,0.124165,0.142536,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2318,1,0.302302,0.814731,0.123952,0.142497,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2330,0,0.376164,0.692305,0.125669,0.143418,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2427,0,0.322592,0.436618,0.127434,0.145044,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2610,0,0.298845,0.620598,0.127125,0.146580,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2611,1,0.307838,0.622196,0.127159,0.146612,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2621,0,0.340837,0.658950,0.122589,0.144733,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2863,0,0.312269,0.573252,0.128422,0.145200,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2891,0,0.288700,0.600242,0.124248,0.141555,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2899,0,0.298870,0.591018,0.124877,0.141776,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2900,1,0.301823,0.591494,0.125032,0.142447,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2902,0,0.307127,0.590305,0.124958,0.144196,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2916,0,0.288269,0.581868,0.124524,0.142944,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,2982,0,0.263888,0.467899,0.126485,0.144086,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,3024,0,0.258564,0.503466,0.124230,0.142337,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,3053,0,0.280566,0.557394,0.126115,0.144882,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,3073,0,0.311470,0.562950,0.124966,0.143828,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,3074,1,0.317228,0.560464,0.126000,0.144174,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,3087,0,0.355079,0.542287,0.123368,0.142117,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
AD424.avi,3153,0,0.522552,0.304775,0.126121,0.144271,1024,896,\\research.drive.wisc.edu\npconnor\ADStudy\VF AD Blinded\Early Tongue Training\AD424.avi,train
